word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
TAWA	4	400	6	0	0	0	0	0.030598	0.027468	0	0
TAVS	4	400	13	1	1	1	1	0.04009	0.13038	0	0
TOFUS	5	800	4	0	0	0	0	0.047228	0.036922	0	0
TOFORE	6	1400	2	0	0	0	0	0.055057	0.027323	0	0
TASKER	6	1400	1	0	0	0	0	0.51417	0.41187	0	0
TEABOX	6	1400	1	0	0	0	0	0.13764	0.1184	0	0
TOECAPS	7	1800	1	0	0	0	0	0.033672	0.041612	0	0
TOEIER	6	1400	12	0	0	0	0	0.014239	0.0087705	0	0
TEAPOYS	7	1800	1	0	0	0	0	0.043773	0.046236	0	0
TEAPOY	6	1400	2	0	0	0	0	0.058989	0.039467	0	0
TOEIEST	7	1800	3	0	0	0	0	0.019032	0.011559	0	0
TOEING	6	1400	2	0	0	0	0	0.015582	0.04235	0	0
TOENAIL	7	1800	3	0	0	0	0	0.014591	0.013871	0	0
TEAPOTS	7	1800	2	0	0	0	0	0.024318	0.024478	0	0
TEAPOT	6	1400	4	0	0	0	0	0.02664	0.019734	0	0
TEAMSTERS	9	2600	1	0	0	0	0	0.072955	0.052015	0	0
TEAMSTER	8	2200	3	0	0	0	0	0.033672	0.026008	0	0
TOENAILS	8	2200	1	0	0	0	0	0.033672	0.041612	0	0
TEAKS	5	800	4	0	0	0	0	0.29971	0.37607	0	0
TOERAG	6	1400	4	0	0	0	0	0.014747	0.010929	0	0
TEAK	4	400	13	3	3	2	2	0.19897	0.27642	0	0
TOESHOE	7	1800	2	0	0	0	0	0.033672	0.027741	0	0
TEAHOUSE	8	2200	1	0	0	0	0	0.072955	0.046236	0	0
TEAGLING	8	2200	1	0	0	0	0	0.072955	0.069354	0	0
TEAGLES	7	1800	2	0	0	0	0	0.11059	0.021901	0	0
TEADES	6	1400	8	2	2	1	1	0.40751	0.35514	0	0
TEADE	5	800	19	6	6	3	3	0.37864	0.33556	0	0
TOETOE	6	1400	1	0	0	0	0	0.039326	0.03739	0	0
TEACUPS	7	1800	1	0	0	0	0	0.054716	0.052015	0	0
TEACUP	6	1400	1	0	0	0	0	0.075077	0.050743	0	0
TOEY	4	400	14	0	0	0	0	0.010199	0.014183	0	0
TEACHING	8	2200	1	0	0	0	0	0.34377	0.052015	0	0
TEACHIE	7	1800	4	0	0	0	0	0.029182	0.14212	0	0
TEACARTS	8	2200	1	0	0	0	0	0.048637	0.029723	0	0
TEACART	7	1800	2	0	0	0	0	0.024318	0.018915	0	0
TAVERT	6	1400	2	0	0	0	0	0.041293	0.090347	0	0
TAVERING	8	2200	1	0	0	0	0	0.048637	0.037829	0	0
TAVERED	7	1800	1	0	0	0	0	0.054716	0.037829	0	0
TAVAH	5	800	1	0	0	0	0	0.083557	0.083913	0	0
TATOU	5	800	4	0	0	0	0	0.01975	0.013777	0	0
TOILING	7	1800	1	1	1	0	0	0.49521	0.21029	0	0
TATIES	6	1400	20	0	0	0	0	0.012949	0.040369	0	0
TOILLESS	8	2200	1	0	0	0	0	0.072955	0.069354	0	0
TATIE	5	800	34	0	0	0	0	0.013418	0.034567	0	0
TOING	5	800	9	0	0	0	0	0.026155	0.017933	0	0
TATHED	6	1400	2	0	0	0	0	0.027528	0.084327	0	0
TOINGS	6	1400	3	0	0	0	0	0.042462	0.011276	0	0
TOISEACH	8	2200	2	0	0	0	0	0.043773	0.046236	0	0
TOISECH	7	1800	2	0	0	0	0	0.027358	0.024478	0	0
TOISON	6	1400	2	0	0	0	0	0.016854	0.013156	0	0
TATAMI	6	1400	1	0	0	0	0	0.041293	0.027323	0	0
TASTY	5	800	5	0	0	0	0	0.13942	0.14593	0	0
TOITED	6	1400	4	0	0	0	0	0.015015	0.053006	0	0
TOITING	7	1800	1	0	0	0	0	0.043773	0.094408	0	0
TOKAY	5	800	1	0	0	0	0	0.18104	0.13186	0	0
TOKAYS	6	1400	1	0	0	0	0	0.13764	0.10149	0	0
TOKED	5	800	1	0	0	0	0	0.29919	0.43077	0	0
TASSELL	7	1800	1	0	0	0	0	0.021886	0.020806	0	0
TASSELIER	9	2600	1	0	0	0	0	0.072955	0.046236	0	0
TOKER	5	800	3	2	2	1	1	0.65716	0.45738	0	0
TOKERS	6	1400	2	1	1	1	1	0.65699	0.4624	0	0
TASSA	5	800	4	0	0	0	0	0.013247	0.02923	0	0
TASLETS	7	1800	1	0	0	0	0	0.015094	0.0090461	0	0
TASLET	6	1400	5	0	0	0	0	0.0065544	0.0052236	0	0
TASKWORKS	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
TASKWORK	8	2200	2	0	0	0	0	0.087546	0.083224	0	0
TASKS	5	800	2	1	1	0	0	0.56789	0.20513	0	0
TASKERS	7	1800	1	0	0	0	0	0.49434	0.18586	0	0
TATOUS	6	1400	2	0	0	0	0	0.031763	0.025372	0	0
TOHEROAS	8	2200	1	0	0	0	0	0.039794	0.059446	0	0
TATSOI	6	1400	2	0	0	0	0	0.014489	0.0096001	0	0
TAUONS	6	1400	4	0	0	0	0	0.030587	0.0192	0	0
TAVA	4	400	9	2	2	1	1	0.063476	0.047173	0	0
TOGAS	5	800	7	0	0	0	0	0.090826	0.18343	0	0
TAUTENS	7	1800	1	0	0	0	0	0.018239	0.019815	0	0
TAUTEN	6	1400	1	0	0	0	0	0.025026	0.018216	0	0
TAURINE	7	1800	1	0	0	0	0	0.020844	0.014349	0	0
TAURIC	6	1400	2	0	0	0	0	0.029495	0.03552	0	0
TOGATE	6	1400	3	0	0	0	0	0.037539	0.055174	0	0
TOGATED	7	1800	1	0	0	0	0	0.054716	0.034677	0	0
TAUREAN	7	1800	3	0	0	0	0	0.029182	0.021901	0	0
TAUPIES	7	1800	1	0	0	0	0	0.043773	0.037829	0	0
TAUPIE	6	1400	1	0	0	0	0	0.068821	0.041789	0	0
TAUPES	6	1400	3	0	0	0	0	0.045881	0.12217	0	0
TAUPE	5	800	5	0	0	0	0	0.099556	0.088577	0	0
TAUON	5	800	8	0	0	0	0	0.021299	0.01061	0	0
TOHEROA	7	1800	2	0	0	0	0	0.027358	0.021901	0	0
TAUNTS	6	1400	2	1	1	0	0	0.51051	0.22922	0	0
TOGETHER	8	2200	1	0	0	0	0	0.087546	0.069354	0	0
TAUNT	5	800	4	1	1	0	0	0.46043	0.22004	0	0
TAULD	5	800	1	0	0	0	0	0.031036	0.027971	0	0
TAUGHT	6	1400	1	0	0	0	0	0.075077	0.088801	0	0
TOGGED	6	1400	1	0	0	0	0	0.22823	0.088801	0	0
TOGUE	5	800	1	0	0	0	0	0.047228	0.032966	0	0
TOGUES	6	1400	1	0	0	0	0	0.063527	0.041789	0	0
TAUBES	6	1400	1	0	0	0	0	0.045881	0.039467	0	0
TAUBE	5	800	2	0	0	0	0	0.031948	0.026373	0	0
TATUS	5	800	6	0	0	0	0	0.046761	0.035217	0	0
TATUING	7	1800	1	0	0	0	0	0.039794	0.029723	0	0
TATU	4	400	13	0	0	0	0	0.020532	0.015616	0	0
TERCETS	7	1800	5	0	0	0	0	0.015633	0.019815	0	0
TERCIO	6	1400	7	0	0	0	0	0.015582	0.012917	0	0
TERCIOS	7	1800	3	0	0	0	0	0.017509	0.014861	0	0
THREAP	6	1400	2	0	0	0	0	0.019663	0.01776	0	0
TINSEL	6	1400	18	0	0	0	0	0.0059844	0.0090021	0	0
THREADER	8	2200	1	0	0	0	0	0.054716	0.032009	0	0
THREAD	6	1400	4	0	0	0	0	0.015015	0.010603	0	0
THRAWS	6	1400	4	0	0	0	0	0.055057	0.077746	0	0
THRAWN	6	1400	1	0	0	0	0	0.058989	0.054647	0	0
THRAWART	8	2200	1	0	0	0	0	0.087546	0.083224	0	0
THRAWARD	8	2200	1	0	0	0	0	0.087546	0.083224	0	0
TINSELS	7	1800	3	0	0	0	0	0.012874	0.0094573	0	0
THRAW	5	800	4	0	0	0	0	0.032916	0.042734	0	0
THRAVES	7	1800	2	0	0	0	0	0.043773	0.032009	0	0
THRAVE	6	1400	2	0	0	0	0	0.068821	0.03739	0	0
TINSELY	7	1800	3	0	0	0	0	0.043773	0.021901	0	0
TINSEY	6	1400	6	0	0	0	0	0.020646	0.012917	0	0
TINSEYS	7	1800	1	0	0	0	0	0.043773	0.024478	0	0
THRASHY	7	1800	1	0	0	0	0	0.054716	0.046236	0	0
THRASH	6	1400	6	0	0	0	0	0.023596	0.038009	0	0
THRANG	6	1400	2	0	0	0	0	0.030587	0.019734	0	0
THRALLS	7	1800	1	0	0	0	0	0.072955	0.041612	0	0
THRALLED	8	2200	1	0	0	0	0	0.072955	0.083224	0	0
THRALL	6	1400	2	0	0	0	0	0.063527	0.039467	0	0
THRAE	5	800	23	0	0	0	0	0.0064657	0.0041767	0	0
THOWLS	6	1400	1	0	0	0	0	0.082585	0.054647	0	0
THOWL	5	800	2	0	0	0	0	0.06789	0.048581	0	0
THOWELS	7	1800	1	0	0	0	0	0.048637	0.041612	0	0
THOWEL	6	1400	2	0	0	0	0	0.063527	0.050743	0	0
TINTER	6	1400	17	12	12	3	3	0.71653	0.41301	0	0
THOUING	7	1800	1	0	0	0	0	0.054716	0.059446	0	0
THOUED	6	1400	1	0	0	0	0	0.041293	0.032291	0	0
TINTIER	7	1800	2	0	0	0	0	0.065351	0.056189	0	0
THREADS	7	1800	3	0	0	0	0	0.017509	0.016645	0	0
THREAT	6	1400	7	0	0	0	0	0.044154	0.0081656	0	0
THRONG	6	1400	4	0	0	0	0	0.037539	0.03552	0	0
THREATS	7	1800	2	0	0	0	0	0.071698	0.0084923	0	0
TINPOTS	7	1800	1	0	0	0	0	0.036477	0.027741	0	0
THRONED	7	1800	2	0	0	0	0	0.025749	0.044254	0	0
THRONE	6	1400	6	0	0	0	0	0.072186	0.0352	0	0
THROES	6	1400	7	0	0	0	0	0.011969	0.0073238	0	0
THROED	6	1400	1	0	0	0	0	0.027528	0.012463	0	0
THROE	5	800	9	0	0	0	0	0.010152	0.0056978	0	0
THROB	5	800	1	0	0	0	0	0.049375	0.031829	0	0
THROATS	7	1800	3	0	0	0	0	0.027358	0.019815	0	0
THROATIER	9	2600	2	0	0	0	0	0.087546	0.069354	0	0
THROATED	8	2200	1	0	0	0	0	0.039794	0.052015	0	0
THROAT	6	1400	5	0	0	0	0	0.030587	0.019734	0	0
THRO	4	400	25	0	0	0	0	0.038368	0.026125	0	0
THRIST	6	1400	1	0	0	0	0	0.016517	0.012463	0	0
THRIPS	6	1400	1	0	0	0	0	0.045881	0.0222	0	0
THRIP	5	800	2	0	0	0	0	0.036208	0.018838	0	0
THRIDS	6	1400	7	0	0	0	0	0.029495	0.050193	0	0
THRID	5	800	8	0	0	0	0	0.016458	0.030134	0	0
THRICE	6	1400	1	0	0	0	0	0.039326	0.11293	0	0
THREW	5	800	2	0	0	0	0	0.13747	0.019639	0	0
THRESHES	8	2200	1	0	0	0	0	0.062533	0.052015	0	0
THRESHER	8	2200	1	0	0	0	0	0.054716	0.059446	0	0
THRESH	6	1400	8	0	0	0	0	0.02429	0.012463	0	0
THRENODIES	10	3000	1	0	0	0	0	0.072955	0.083224	0	0
THRENODES	9	2600	1	0	0	0	0	0.054716	0.059446	0	0
THRENODE	8	2200	1	0	0	0	0	0.054716	0.032009	0	0
THRENES	7	1800	3	0	0	0	0	0.016212	0.010951	0	0
THRENE	6	1400	6	0	0	0	0	0.020646	0.012248	0	0
THREEP	6	1400	2	0	0	0	0	0.048579	0.033829	0	0
THREE	5	800	12	1	1	1	1	0.339	0.034717	0	0
TINTYPE	7	1800	1	0	0	0	0	0.087546	0.046236	0	0
THORPS	6	1400	2	0	0	0	0	0.03441	0.028416	0	0
THORPES	7	1800	1	0	0	0	0	0.036477	0.026008	0	0
THORPE	6	1400	1	0	0	0	0	0.039326	0.028416	0	0
THIRL	5	800	8	0	0	0	0	0.019397	0.01282	0	0
THIRDS	6	1400	3	0	0	0	0	0.039326	0.018695	0	0
THIRDED	7	1800	1	0	0	0	0	0.048637	0.046236	0	0
THIRD	5	800	9	0	0	0	0	0.016711	0.011684	0	0
THIRAMS	7	1800	2	0	0	0	0	0.031266	0.023118	0	0
THIRAM	6	1400	2	0	0	0	0	0.031763	0.018695	0	0
THIOLS	6	1400	1	0	0	0	0	0.033034	0.028416	0	0
THIOL	5	800	5	0	0	0	0	0.019057	0.014651	0	0
THIO	4	400	16	0	0	0	0	0.018989	0.011962	0	0
THINS	5	800	10	2	2	2	2	0.23633	0.16002	0	0
THINNEST	8	2200	1	0	0	0	0	0.039794	0.14161	0	0
THINNESS	8	2200	1	0	0	0	0	0.062533	0.059446	0	0
THINGOS	7	1800	1	0	0	0	0	0.039794	0.027741	0	0
THINGO	6	1400	3	0	0	0	0	0.025808	0.021528	0	0
THINGNESS	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
THINE	5	800	16	2	2	1	1	0.22696	0.16109	0	0
THIMBLES	8	2200	1	0	0	0	0	0.087546	0.059446	0	0
THIMBLE	7	1800	1	0	0	0	0	0.087546	0.052015	0	0
THILLS	6	1400	1	0	0	0	0	0.27328	0.15058	0	0
THILL	5	800	1	0	0	0	0	0.33595	0.08916	0	0
THIGH	5	800	2	0	0	0	0	0.1159	0.041956	0	0
THIG	4	400	9	1	1	1	1	0.10389	0.064841	0	0
THIEVES	7	1800	1	0	0	0	0	0.062533	0.046236	0	0
THIEVED	7	1800	1	0	0	0	0	0.062533	0.069354	0	0
THIEVE	6	1400	1	0	0	0	0	0.091761	0.050743	0	0
THIEF	5	800	5	0	0	0	0	0.041779	0.027148	0	0
THICKS	6	1400	1	0	0	0	0	0.40369	0.10149	0	0
THICKNESS	9	2600	1	0	0	0	0	0.087546	0.083224	0	0
THICKEN	7	1800	1	0	0	0	0	0.072955	0.052015	0	0
THIRLED	7	1800	2	0	0	0	0	0.048637	0.019815	0	0
THIRLS	6	1400	4	0	0	0	0	0.039326	0.027323	0	0
THIRST	6	1400	1	0	0	0	0	0.016517	0.011276	0	0
THORIA	6	1400	7	0	0	0	0	0.015015	0.012917	0	0
THORP	5	800	4	0	0	0	0	0.025261	0.016783	0	0
THORONS	7	1800	1	0	0	0	0	0.027358	0.023118	0	0
THORON	6	1400	2	0	0	0	0	0.035907	0.022916	0	0
THORO	5	800	6	0	0	0	0	0.018104	0.013377	0	0
THORNY	6	1400	1	0	0	0	0	0.075077	0.090021	0	0
THORNS	6	1400	3	0	0	0	0	0.088973	0.012463	0	0
THORNLESS	9	2600	1	0	0	0	0	0.062533	0.059446	0	0
THORNIER	8	2200	1	0	0	0	0	0.043773	0.032009	0	0
THORNED	7	1800	2	0	0	0	0	0.024318	0.014861	0	0
THORN	5	800	7	0	0	0	0	0.045403	0.023384	0	0
THORITE	7	1800	1	0	0	0	0	0.019032	0.016645	0	0
THORIC	6	1400	3	0	0	0	0	0.041293	0.0296	0	0
THORIAS	7	1800	2	0	0	0	0	0.020844	0.018092	0	0
THORACAL	8	2200	1	0	0	0	0	0.062533	0.083224	0	0
THIRTY	6	1400	2	0	0	0	0	0.091761	0.064583	0	0
THONGS	6	1400	1	0	0	0	0	0.18839	0.1936	0	0
THONGED	7	1800	1	0	0	0	0	0.054716	0.059446	0	0
THOLOS	6	1400	1	0	0	0	0	0.03441	0.0296	0	0
THOLOI	6	1400	1	0	0	0	0	0.051616	0.03552	0	0
THOLING	7	1800	1	0	0	0	0	0.033672	0.032009	0	0
TINTYPES	8	2200	1	0	0	0	0	0.087546	0.069354	0	0
THOLI	5	800	6	0	0	0	0	0.016213	0.022361	0	0
THOLES	6	1400	4	0	0	0	0	0.051379	0.028039	0	0
TINWARE	7	1800	2	0	0	0	0	0.033672	0.019815	0	0
THOLED	6	1400	2	0	0	0	0	0.076374	0.020297	0	0
TINWARES	8	2200	2	0	0	0	0	0.043773	0.034677	0	0
THIVELS	7	1800	1	0	0	0	0	0.062533	0.069354	0	0
THIVEL	6	1400	1	0	0	0	0	0.082585	0.047361	0	0
THRONES	7	1800	4	0	0	0	0	0.013265	0.028322	0	0
THROSTLE	8	2200	1	0	0	0	0	0.054716	0.041612	0	0
TIRLING	7	1800	1	0	0	0	0	0.14377	0.034677	0	0
TIGRESS	7	1800	1	0	0	0	0	0.039794	0.032009	0	0
TIGON	5	800	7	0	0	0	0	0.016711	0.0099252	0	0
TINCAL	6	1400	3	0	0	0	0	0.02294	0.014498	0	0
TINCALS	7	1800	2	0	0	0	0	0.024318	0.016645	0	0
TIGHT	5	800	1	0	0	0	0	0.27534	0.12655	0	0
TIGERY	6	1400	4	0	0	0	0	0.075077	0.059201	0	0
TINCT	5	800	4	0	0	0	0	0.024687	0.014888	0	0
TINCTS	6	1400	2	0	0	0	0	0.039326	0.027323	0	0
TIFOSI	6	1400	1	0	0	0	0	0.058989	0.050743	0	0
TIFOS	5	800	4	0	0	0	0	0.031948	0.021466	0	0
TIFO	4	400	11	0	0	0	0	0.017367	0.01054	0	0
TIETAC	6	1400	3	0	0	0	0	0.014747	0.010447	0	0
TINDAL	6	1400	6	0	0	0	0	0.021176	0.024789	0	0
TIERING	7	1800	1	0	0	0	0	0.015094	0.044254	0	0
TIERCET	7	1800	1	0	0	0	0	0.020844	0.018092	0	0
TIERCES	7	1800	2	0	0	0	0	0.015633	0.012239	0	0
TIERCED	7	1800	1	0	0	0	0	0.029182	0.027741	0	0
TIERCE	6	1400	6	0	0	0	0	0.015294	0.010006	0	0
TIEPINS	7	1800	1	0	0	0	0	0.033672	0.029723	0	0
TINDALS	7	1800	1	0	0	0	0	0.031266	0.013423	0	0
TIEPIN	6	1400	3	0	0	0	0	0.037539	0.03552	0	0
TIELESS	7	1800	3	0	0	0	0	0.029182	0.018915	0	0
TINDED	6	1400	4	1	1	1	1	0.10869	0.24342	0	0
TINDERY	7	1800	1	0	0	0	0	0.033672	0.067434	0	0
TIECLASP	8	2200	1	0	0	0	0	0.087546	0.059446	0	0
TINEAL	6	1400	19	0	0	0	0	0.0060281	0.0154	0	0
TIDINGS	7	1800	1	0	0	0	0	0.1307	0.37742	0	0
TIDING	6	1400	1	0	0	0	0	0.14873	0.47277	0	0
TINEID	6	1400	6	0	0	0	0	0.013109	0.0084572	0	0
TIDINESS	8	2200	2	0	0	0	0	0.054716	0.059446	0	0
TIGONS	6	1400	5	0	0	0	0	0.031763	0.015115	0	0
TINAMOUS	8	2200	1	0	0	0	0	0.054716	0.069354	0	0
THROVE	6	1400	2	0	0	0	0	0.10323	0.050743	0	0
TINAMOU	7	1800	1	0	0	0	0	0.039794	0.034677	0	0
TILTHS	6	1400	2	0	0	0	0	0.041293	0.0222	0	0
TILTH	5	800	4	0	0	0	0	0.02263	0.014888	0	0
TILS	4	400	56	10	10	6	6	0.19703	0.20235	0	0
TILLY	5	800	4	0	0	0	0	0.35158	0.3109	0	0
TILLING	7	1800	1	1	1	0	0	0.34377	0.3397	0	0
TILLIER	7	1800	3	1	1	0	0	0.41829	0.49559	0	0
TIMBER	6	1400	1	0	0	0	0	0.068821	0.054647	0	0
TILLERMEN	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
TILLERED	8	2200	2	0	0	0	0	0.20539	0.14161	0	0
TIMBO	5	800	2	0	0	0	0	0.057171	0.03846	0	0
TIMBOS	6	1400	1	0	0	0	0	0.055057	0.078934	0	0
TILLAGES	8	2200	1	0	0	0	0	0.062533	0.059446	0	0
TILLAGE	7	1800	1	0	0	0	0	0.043773	0.11801	0	0
TILL	4	400	28	22	22	4	4	0.74361	0.63277	0	0
TILERY	6	1400	8	0	0	0	0	0.025808	0.019734	0	0
TIMELY	6	1400	1	0	0	0	0	0.051616	0.03739	0	0
TILERIES	8	2200	1	0	0	0	0	0.031266	0.032009	0	0
TILEFISH	8	2200	1	0	0	0	0	0.087546	0.069354	0	0
TIMID	5	800	1	0	0	0	0	0.047228	0.050606	0	0
TIMING	6	1400	1	1	1	0	0	0.22505	0.39473	0	0
TILAKS	6	1400	2	0	0	0	0	0.068821	0.064583	0	0
TILAK	5	800	6	0	0	0	0	0.041779	0.032966	0	0
TIMON	5	800	11	0	0	0	0	0.012486	0.015384	0	0
TIKKAS	6	1400	1	0	0	0	0	0.13764	0.14208	0	0
TIKKA	5	800	1	0	0	0	0	0.15518	0.15384	0	0
TIMONS	6	1400	6	0	0	0	0	0.017205	0.01184	0	0
TIKIED	6	1400	1	0	0	0	0	0.10323	0.1184	0	0
TIMOUS	6	1400	2	0	0	0	0	0.063527	0.03739	0	0
TIMPS	5	800	3	0	0	0	0	0.21473	0.11209	0	0
TIDILY	6	1400	1	0	0	0	0	0.091761	0.054647	0	0
TINEIDS	7	1800	2	0	0	0	0	0.024318	0.01261	0	0
TINGED	6	1400	5	1	1	1	1	0.18196	0.43985	0	0
TINGLIEST	9	2600	1	0	0	0	0	0.072955	0.059446	0	0
TIBIA	5	800	5	0	0	0	0	0.060347	0.030768	0	0
TIARAS	6	1400	12	0	0	0	0	0.11481	0.028233	0	0
TIARAED	7	1800	3	0	0	0	0	0.060943	0.0090461	0	0
TIARA	5	800	21	1	1	1	1	0.098462	0.025204	0	0
THYRSES	7	1800	1	0	0	0	0	0.072955	0.069354	0	0
THYRSE	6	1400	1	0	0	0	0	0.045881	0.041789	0	0
THYMOL	6	1400	2	0	0	0	0	0.091761	0.14208	0	0
THYMINE	7	1800	1	0	0	0	0	0.072955	0.069354	0	0
THYMI	5	800	1	0	0	0	0	0.098749	0.065931	0	0
THYME	5	800	2	0	0	0	0	0.077589	0.083913	0	0
THYINE	6	1400	2	0	0	0	0	0.058989	0.0444	0	0
THUSES	6	1400	2	0	0	0	0	0.043466	0.03739	0	0
THUS	4	400	15	0	0	0	0	0.013969	0.026864	0	0
THURLS	6	1400	1	0	0	0	0	0.068821	0.050743	0	0
THURL	5	800	2	0	0	0	0	0.057171	0.028845	0	0
THURIFER	8	2200	1	0	0	0	0	0.087546	0.059446	0	0
THULIA	6	1400	1	0	0	0	0	0.082585	0.050743	0	0
THUDS	5	800	1	0	0	0	0	0.083557	0.046152	0	0
THUD	4	400	5	0	0	0	0	0.050781	0.065156	0	0
THRYMSA	7	1800	1	0	0	0	0	0.087546	0.083224	0	0
THRUSTED	8	2200	1	0	0	0	0	0.054716	0.046236	0	0
THRUST	6	1400	2	0	0	0	0	0.058989	0.0444	0	0
THRUSH	6	1400	1	0	0	0	0	0.10323	0.041789	0	0
THRU	4	400	9	0	0	0	0	0.013528	0.0099149	0	0
THROWS	6	1400	3	0	0	0	0	0.063527	0.08552	0	0
THROWES	7	1800	1	0	0	0	0	0.048637	0.078673	0	0
THROWE	6	1400	1	0	0	0	0	0.068821	0.071267	0	0
THROW	5	800	3	0	0	0	0	0.18574	0.040916	0	0
TINPOT	6	1400	2	0	0	0	0	0.039326	0.0296	0	0
TIBIAE	6	1400	3	0	0	0	0	0.063527	0.041789	0	0
TIBIAL	6	1400	2	0	0	0	0	0.091761	0.054647	0	0
TIBIAS	6	1400	3	0	0	0	0	0.075077	0.054647	0	0
TININESS	8	2200	1	0	0	0	0	0.043773	0.041612	0	0
TIDIERS	7	1800	7	0	0	0	0	0.029182	0.014861	0	0
TIDIED	6	1400	1	0	0	0	0	0.039326	0.032291	0	0
TIDELINES	9	2600	1	0	0	0	0	0.087546	0.059446	0	0
TIDELINE	8	2200	1	0	0	0	0	0.087546	0.041612	0	0
TINIES	6	1400	11	1	1	1	1	0.0065544	0.165	0	0
TINIEST	7	1800	2	0	0	0	0	0.01018	0.12899	0	0
TIDDLY	6	1400	3	1	1	1	1	0.13764	0.10149	0	0
TIDDLEYS	8	2200	1	0	0	0	0	0.087546	0.083224	0	0
TIDDLEY	7	1800	1	0	0	0	0	0.087546	0.083224	0	0
TIDDLER	7	1800	1	0	0	0	0	0.24377	0.088508	0	0
TIDDLE	6	1400	1	0	0	0	0	0.31882	0.14842	0	0
TINILY	6	1400	1	0	0	0	0	0.055057	0.0296	0	0
TICTOC	6	1400	1	0	0	0	0	0.068821	0.078934	0	0
TICTAC	6	1400	1	0	0	0	0	0.082585	0.050743	0	0
TICAL	5	800	18	0	0	0	0	0.010058	0.028223	0	0
TINMEN	6	1400	1	0	0	0	0	0.02664	0.018216	0	0
TICKS	5	800	2	2	2	0	0	0.44924	0.417	0	0
TICKETS	7	1800	1	0	0	0	0	0.14377	0.17702	0	0
TINNERS	7	1800	6	6	6	0	0	0.65564	0.67657	0	0
TICKET	6	1400	1	0	0	0	0	0.20185	0.17104	0	0
TINNIEST	8	2200	1	0	0	0	0	0.043773	0.088508	0	0
TINNY	5	800	1	0	0	0	0	0.1187	0.13306	0	0
TICHES	6	1400	3	0	0	0	0	0.41304	0.25421	0	0
TINPLATE	8	2200	1	0	0	0	0	0.054716	0.041612	0	0
TINPLATES	9	2600	1	0	0	0	0	0.054716	0.083224	0	0
TICCED	6	1400	2	0	0	0	0	0.10323	0.059201	0	0
TICCA	5	800	5	0	0	0	0	0.051726	0.046903	0	0
TICALS	6	1400	7	0	0	0	0	0.019206	0.0484	0	0
THIBLES	7	1800	1	0	0	0	0	0.072955	0.037829	0	0
THIBLE	6	1400	1	0	0	0	0	0.10323	0.050743	0	0
THIAMIN	7	1800	1	0	0	0	0	0.062533	0.041612	0	0
TETANAL	7	1800	3	0	0	0	0	0.033672	0.027741	0	0
TESTUDO	7	1800	2	0	0	0	0	0.036477	0.020806	0	0
TESTRILS	8	2200	1	0	0	0	0	0.062533	0.027741	0	0
TESTRIL	7	1800	4	0	0	0	0	0.011519	0.0088536	0	0
TESTOONS	8	2200	2	0	0	0	0	0.054716	0.032009	0	0
TESTOON	7	1800	3	0	0	0	0	0.020844	0.014349	0	0
TESTONS	7	1800	2	0	0	0	0	0.012874	0.0088536	0	0
TESTON	6	1400	18	0	0	0	0	0.0067693	0.0044963	0	0
TIRADE	6	1400	11	0	0	0	0	0.055502	0.052097	0	0
TESTILY	7	1800	1	0	0	0	0	0.036477	0.020806	0	0
TESTIFIES	9	2600	1	0	0	0	0	0.072955	0.059446	0	0
TESTIFIERS	10	3000	1	0	0	0	0	0.087546	0.083224	0	0
TESTIFIER	9	2600	1	0	0	0	0	0.087546	0.069354	0	0
TESTICLES	9	2600	1	0	0	0	0	0.072955	0.069354	0	0
TESTICLE	8	2200	1	0	0	0	0	0.054716	0.052015	0	0
TESTERNS	8	2200	2	0	0	0	0	0.027358	0.052449	0	0
TESTED	6	1400	12	7	7	3	3	0.46623	0.36588	0	0
TESTAE	6	1400	19	0	0	0	0	0.0054692	0.0036061	0	0
TIRADES	7	1800	5	0	0	0	0	0.064315	0.034516	0	0
TESTACY	7	1800	1	0	0	0	0	0.031266	0.034677	0	0
TESTABLE	8	2200	1	0	0	0	0	0.036477	0.026008	0	0
TIRAGE	6	1400	6	0	0	0	0	0.015015	0.022505	0	0
TESSERAL	8	2200	1	0	0	0	0	0.021886	0.016645	0	0
TESSERA	7	1800	7	0	0	0	0	0.0079587	0.0059446	0	0
TESSELLA	8	2200	3	0	0	0	0	0.043773	0.046236	0	0
TESLAS	6	1400	13	0	0	0	0	0.15501	0.0060204	0	0
TIRAGES	7	1800	2	0	0	0	0	0.016212	0.031469	0	0
TERTIUS	7	1800	1	0	0	0	0	0.023038	0.029723	0	0
TERTIAS	7	1800	7	0	0	0	0	0.0056848	0.0039631	0	0
TERTIANS	8	2200	1	0	0	0	0	0.015633	0.0092471	0	0
TESTUDOS	8	2200	1	0	0	0	0	0.072955	0.046236	0	0
TETANIC	7	1800	3	0	0	0	0	0.020844	0.018092	0	0
THEWS	5	800	2	0	0	0	0	0.19684	0.12308	0	0
TETANICS	8	2200	1	0	0	0	0	0.054716	0.041612	0	0
TEWARTS	7	1800	1	0	0	0	0	0.029182	0.018092	0	0
