word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
HUMA	4	49	0	36.53	400	4	0.019082	0.017814	18	0	0.048327	13	0	0.063235	5	0	0.1452	8	0	0.080991	18	0	0.048451
HUMAN	5	14	0	9.1241	800	5	0.038029	0.042176	6	0	0.08552	5	0	0.09788	1	0	0.26802	3	0	0.14192	6	0	0.085306
HUMANE	6	11	0	6.4863	1400	6	0.03008	0.039748	5	0	0.082867	4	0	0.10977	1	0	0.23991	2	0	0.17071	5	0	0.08225
HUMANER	7	5	0	2.082	1800	7	0.033861	0.088091	1	0	0.1964				1	0	0.34254	2	0	0.28499	1	0	0.19342
HUMANEST	8	4	0	1.0991	2200	7	0.039528	0.12958	3	0	0.17745	3	0	0.18789				1	0	0.28499	3	0	0.17478
HUMANISE	8	2	0	0	2200	7	0.059418	0.27371										1	0	0.32857			
HUMANISER	9	1	0	0	2600	7	0.079392	0.27371										1	0	0.32857			
HUMANISES	9	1	0	0	2600	7	0.079392	0.27371										1	0	0.32857			
HUMANISM	8	1	0	0	2200	7	0.079392	0.27371															
HUMANS	6	7	0	3.6934	1400	6	0.043126	0.063133	2	0	0.16443	2	0	0.1786				3	0	0.14849	2	0	0.16338
HUMAS	5	18	0	13.338	800	5	0.030726	0.030095	8	0	0.05826	6	0	0.075013	2	0	0.17628	3	0	0.14192	8	0	0.05812
HUMATE	6	10	0	4.4966	1400	6	0.032541	0.053997	6	0	0.087375	3	0	0.15721	3	0	0.16227				6	0	0.08673
HUMATES	7	5	0	2.712	1800	7	0.033861	0.073091	2	0	0.16836	1	0	0.28717	1	0	0.34254				2	0	0.16584
HUMBLE	6	2	0	0.17763	1400	6	0.094188	0.24341										1	0	0.34296			
HUMBLEBRAG	10	1	0	0	3000	7	0.079392	0.27371										1	0	0.32857			
HUMBLES	7	1	0	0	1800	7	0.079392	0.27371															
HUMBLEST	8	1	0	0	2200	7	0.079392	0.27371															
HUMBUG	6	1	0	0.88889	1400	6	0.12341	0.15428										1	0	0.17624			
HUMBUGGER	9	1	0	1	2600	7	0.079392	0.13603										1	0	0.15067			
HUMBUGGERY	10	1	0	1	3000	7	0.079392	0.13603										1	0	0.15067			
HUMECT	6	4	0	1.7845	1400	6	0.063916	0.1056										3	0	0.1541			
HUMECTED	8	1	0	0	2200	7	0.079392	0.27371															
HUMECTS	7	2	0	0.52907	1800	7	0.059418	0.17826										2	0	0.20223			
HUMEFIED	8	1	0	0.85485	2200	7	0.079392	0.14675	1	0	0.18895	1	0	0.19942							1	0	0.18609
HUMERAL	7	2	0	0.67488	1800	7	0.059418	0.16263															
HUMERALS	8	1	0	0.67488	2200	7	0.079392	0.16263															
HUMERI	6	16	0	8.3681	1400	6	0.021826	0.031809	5	0	0.11279	1	0	0.24285	4	0	0.16333	3	0	0.14339	5	0	0.11199
HUMERUS	7	2	0	1.1928	1800	7	0.059418	0.12401															
HUMF	4	4	0	2.5318	400	4	0.12814	0.15639										2	0	0.24017			
HUMIC	5	6	0	5.1961	800	5	0.072479	0.067392										1	0	0.20049			
HUMICOLOUS	10	1	0	0	3000	7	0.079392	0.27371															
HUMID	5	9	0	5.662	800	5	0.0541	0.062929	2	0	0.16046	2	0	0.1655							2	0	0.16002
HUMIDER	7	5	0	0.33428	1800	7	0.033861	0.20452															
HUMIDEST	8	1	0	0	2200	7	0.079392	0.27371															
HUMIDOR	7	1	0	0.14771	1800	7	0.079392	0.23812															
HUMINT	6	10	0	5.7482	1400	6	0.032541	0.044061	3	0	0.13543	3	0	0.14806							4	0	0.10175
HUMINTS	7	5	0	1.8009	1800	7	0.033861	0.096969	3	0	0.19303	3	0	0.20349							4	0	0.15493
HUMITE	6	6	0	3.0588	1400	6	0.04837	0.072875	1	0	0.23926				1	0	0.30591				1	0	0.23795
HUMITES	7	2	0	0.73624	1800	7	0.059418	0.15684	1	0	0.31503				1	0	0.51635				1	0	0.30995
HUMLIE	6	4	0	2.4134	1400	6	0.063916	0.086442										1	0	0.24851			
HUMMED	6	4	3	2.5423	1400	6	0.54601	0.91765	1	1	0.9547				1	1	1				1	1	0.95558
HUMMER	6	3	2	2.4077	1400	6	0.45909	0.6644										1	1	0.86363			
HUMMERS	7	1	1	0.43615	1800	7	0.41556	0.89205										1	1	0.99628			
HUMMUS	6	1	0	0.28125	1400	6	0.12341	0.22452	1	0	0.24489				1	0	0.31334				1	0	0.24357
HUMOGEN	7	1	0	0	1800	7	0.079392	0.27371															
HUMOGENS	8	1	0	0	2200	7	0.079392	0.27371															
HUMOR	5	20	0	13.907	800	5	0.028035	0.028975	8	0	0.066942	5	0	0.090697	3	0	0.1719	1	0	0.24418	8	0	0.066779
HUMORAL	7	1	0	0.67488	1800	7	0.079392	0.16263															
HUMORED	7	1	0	0.17292	1800	7	0.079392	0.23294	1	0	0.30743	1	0	0.31393							1	0	0.30249
HUMORESK	8	1	0	0	2200	7	0.079392	0.27371															
HUMORIST	8	2	0	0.14739	2200	7	0.059418	0.23818	1	0	0.36554	1	0	0.36742							1	0	0.35951
HUMORISTS	9	1	0	0.14739	2600	7	0.079392	0.23818															
HUMORS	6	6	0	2.9986	1400	6	0.04837	0.073959	1	0	0.19487	1	0	0.21025							1	0	0.1937
HUMOUR	6	1	0	0.55556	1400	6	0.12341	0.18624															
HUMOUS	6	3	0	2.4173	1400	6	0.076154	0.086346										1	0	0.16615			
HUMP	4	13	4	9.3808	400	4	0.29685	0.41744	5	0	0.12849	3	0	0.17252	2	0	0.22397	3	2	0.72312	5	0	0.12869
HUMPED	6	4	2	2.6577	1400	6	0.38531	0.61966	2	0	0.19326				2	0	0.24569	1	1	0.6817	2	0	0.19209
HUMPEN	6	1	0	0.31444	1400	6	0.12341	0.21907	1	0	0.23926				1	0	0.30591				1	0	0.23795
HUMPENS	7	1	0	0.14669	1800	7	0.079392	0.23833	1	0	0.31503				1	0	0.51635				1	0	0.30995
HUMPER	6	4	1	2.1686	1400	6	0.22461	0.40336	2	0	0.19326				2	0	0.24569	1	1	0.6817	2	0	0.19209
HUMPERS	7	3	1	1.0015	1800	7	0.24849	0.63855	2	0	0.31503				2	0	0.51635	1	1	0.75115	2	0	0.30995
HUMPH	5	1	0	0.67049	800	5	0.16708	0.21657	1	0	0.21894	1	0	0.22531							1	0	0.21829
HUMPIER	7	3	0	1.2078	1800	7	0.047474	0.12316	1	0	0.31503				1	0	0.51635				1	0	0.30995
HUMPIES	7	3	0	1.6982	1800	7	0.047474	0.10068	1	0	0.31503				1	0	0.51635	1	0	0.19899	1	0	0.30995
HUMPIEST	8	1	0	0.55151	2200	7	0.079392	0.17566										1	0	0.19899			
HUMPINESS	9	1	0	0.14669	2600	7	0.079392	0.23833	1	0	0.31503				1	0	0.51635				1	0	0.30995
HUMPING	7	2	0	1.1474	1800	7	0.059418	0.12664	1	0	0.21444	1	0	0.2247				1	0	0.20616	1	0	0.21115
HUMPS	5	4	2	3.0224	800	5	0.38649	0.55564	1	0	0.22268	1	0	0.22912				1	1	0.71108	1	0	0.22201
HUMPTIES	8	3	0	1.6982	2200	7	0.047474	0.10068	1	0	0.31503				1	0	0.51635	1	0	0.19899	1	0	0.30995
HUMPY	5	1	0	0.51025	800	5	0.16708	0.23499	1	0	0.23614				1	0	0.27238				1	0	0.23542
HUMS	4	45	18	35.356	400	4	0.38894	0.50232	17	5	0.37383	13	4	0.37649	4	1	0.36518	6	2	0.46652	18	6	0.41459
HUMSTRUM	8	1	0	0.60988	2200	7	0.079392	0.16924															
HUMSTRUMS	9	1	0	0.60988	2600	7	0.079392	0.16924															
HUMUS	5	6	0	3.8132	800	5	0.072479	0.085359	3	0	0.14426	2	0	0.16631	1	0	0.29535	1	0	0.21787	3	0	0.14387
HUMUSES	7	2	0	1.2729	1800	7	0.059418	0.11961	1	0	0.27903	1	0	0.28717							1	0	0.27461
HUMUSIER	8	1	0	0	2200	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
HUMUSIEST	9	1	0	0.28359	2600	7	0.079392	0.21267	1	0	0.27903	1	0	0.28717							1	0	0.27461
HUMUSY	6	1	0	0.68004	1400	6	0.12341	0.17287															
HUN	3	225	121	174.2	100	3	0.53442	0.69203	72	33	0.57636	55	25	0.55568	17	8	0.61927	32	19	0.80229	74	34	0.57605
HUNCH	5	8	2	5.4241	800	5	0.24375	0.35933	4	0	0.11418	2	0	0.17004	2	0	0.1965	1	0	0.20049	4	0	0.11388
HUNCHED	7	1	1	1	1800	7	0.41556	0.63904															
HUNCHES	7	1	1	0.67488	1800	7	0.41556	0.76399															
HUNCHING	8	1	0	0.38857	2200	7	0.079392	0.19645										1	0	0.22523			
HUNDRED	7	2	0	1.6303	1800	7	0.059418	0.10329	1	0	0.19783				1	0	0.34476				1	0	0.19482
HUNG	4	39	18	31.997	400	4	0.44337	0.55218	11	4	0.4659	8	3	0.45561	3	1	0.43454	9	4	0.51227	11	4	0.46572
HUNGAN	6	2	0	1.1213	1400	6	0.094188	0.1378															
HUNGER	6	5	2	3.9644	1400	6	0.33197	0.45829	1	0	0.17826	1	0	0.19303				3	2	0.67588	1	0	0.17715
HUNGERED	8	1	0	0.13357	2200	7	0.079392	0.24112										1	0	0.28381			
HUNGERS	7	3	2	1.1336	1800	7	0.44951	1										2	2	1			
HUNGRIEST	9	1	0	0.15413	2600	7	0.079392	0.23678															
HUNGRILY	8	1	0	0.5539	2200	7	0.079392	0.17539	1	0	0.22768	1	0	0.23768							1	0	0.22416
HUNGRY	6	2	0	0.94812	1400	6	0.094188	0.14972	1	0	0.2157	1	0	0.23165							1	0	0.21445
HUNH	4	27	0	22.423	400	4	0.032679	0.028173	10	0	0.074071	9	0	0.083317	1	0	0.25941	2	0	0.19498	10	0	0.074239
HUNK	4	5	2	3.1023	400	4	0.3391	0.54311	4	2	0.55432	3	1	0.3922	1	1	0.67225				4	2	0.55377
HUNKER	6	1	0	1	1400	6	0.12341	0.14594	1	0	0.16216	1	0	0.17623							1	0	0.16112
HUNKERS	7	1	0	0.95809	1800	7	0.079392	0.13896	1	0	0.17854	1	0	0.18898							1	0	0.17585
HUNKS	5	3	2	2.7952	800	5	0.45277	0.58592	3	2	0.5738	2	1	0.42267	1	1	0.66923				3	2	0.57332
HUNNISH	7	2	0	1.178	1800	7	0.059418	0.12486	1	0	0.30223	1	0	0.30906							1	0	0.29739
HUNS	4	108	23	83.848	400	4	0.21461	0.2764	36	6	0.22391	29	5	0.22415	7	1	0.27221	14	3	0.32182	36	6	0.22392
HUNT	4	92	54	71.472	400	4	0.57377	0.74591	31	20	0.80708	25	15	0.74894	6	5	0.84235	13	9	0.86562	31	20	0.80688
HUNTED	6	18	9	12.046	1400	6	0.46471	0.70993	7	6	1	5	4	0.99403	2	2	0.9321	2	0	0.12524	7	6	1
HUNTER	6	35	21	24.612	1400	6	0.57485	0.8299	12	7	0.77387	8	4	0.64804	4	3	0.88265	8	7	1	12	7	0.77391
HUNTERS	7	17	10	10.228	1800	7	0.53946	0.91572	7	2	0.46663	4	1	0.40413	3	1	0.58546	3	3	1	7	2	0.46547
HUNTING	7	2	1	1	1800	7	0.31101	0.63904										1	1	0.69212			
HUNTINGS	8	1	1	1	2200	7	0.41556	0.63904										1	1	0.69212			
HUNTRESS	8	6	0	3.0811	2200	7	0.029615	0.066461	5	0	0.11161	4	0	0.16153	1	0	0.34254				5	0	0.10999
HUNTS	5	45	22	36.17	800	5	0.47334	0.59777	12	6	0.58655	11	6	0.63265	1	0	0.23899	7	2	0.38669	12	6	0.58637
HUNTSMAN	8	2	0	0.66886	2200	7	0.059418	0.16322															
HUNTSMEN	8	1	0	0.66886	2200	7	0.079392	0.16322															
HUP	3	76	12	56.32	100	3	0.16498	0.21983	28	7	0.35084	23	7	0.41855	5	0	0.15913	8	0	0.10098	29	7	0.33849
HUPIRO	6	1	0	0.049632	1400	6	0.12341	0.27166															
HUPS	4	31	3	22.245	400	4	0.11496	0.15295	10	1	0.18996	10	1	0.19098				3	0	0.17634	10	1	0.19003
HURCHEON	8	1	0	0.88623	2200	7	0.079392	0.14429	1	0	0.18566	1	0	0.19613							1	0	0.18286
HURDEN	6	17	0	10.599	1400	6	0.020691	0.025718	5	0	0.085398	2	0	0.14263	3	0	0.17285	4	0	0.082942	5	0	0.084766
HURDENS	7	6	0	1.8557	1800	7	0.029615	0.095099	1	0	0.31648				1	0	0.51836	2	0	0.14527	1	0	0.31138
HURDIES	7	10	0	3.215	1800	7	0.019722	0.064344	4	0	0.20433	3	0	0.21471	1	0	0.58418				4	0	0.20121
HURDLE	6	8	0	5.0557	1400	6	0.038907	0.049055	3	0	0.12978	2	0	0.17979	1	0	0.25797	1	0	0.17033	3	0	0.12889
HURDLED	7	1	0	0	1800	7	0.079392	0.27371															
HURDLER	7	1	0	0	1800	7	0.079392	0.27371															
HURDLES	7	3	0	1.6198	1800	7	0.047474	0.1037	1	0	0.27031	1	0	0.27886				1	0	0.20147	1	0	0.26605
HURDLING	8	1	0	0.90666	2200	7	0.079392	0.14273	1	0	0.18358				1	0	0.32241				1	0	0.18081
HURDS	5	24	3	17.647	800	5	0.13567	0.181	9	0	0.06042	5	0	0.095408	4	0	0.12977	3	1	0.37909	9	0	0.060274
HURL	4	42	6	33.824	400	4	0.15279	0.18741	14	3	0.27999	7	1	0.221	7	2	0.36832	7	2	0.38565	14	3	0.27998
HURLED	6	9	2	5.8784	1400	6	0.21365	0.33175	2	0	0.16005	1	0	0.23424	1	0	0.25797	1	1	0.69886	2	0	0.15901
HURLER	6	4	1	2.5752	1400	6	0.22461	0.35817										1	0	0.22481			
HURLERS	7	1	0	0.25904	1800	7	0.079392	0.21686										1	0	0.25161			
HURLEY	6	3	0	1.7894	1400	6	0.076154	0.10542															
HURLEYS	7	2	0	1.2026	1800	7	0.059418	0.12345															
HURLIES	7	5	0	2.5797	1800	7	0.033861	0.0758	2	0	0.14209	2	0	0.15198							2	0	0.14
HURLING	7	3	2	2.782	1800	7	0.44951	0.60224	3	2	0.63148	1	1	0.6814	2	1	0.57004				3	2	0.62979
HURLINGS	8	1	0	0.87529	2200	7	0.079392	0.14514	1	0	0.1868				1	0	0.32748				1	0	0.18397
HURLS	5	19	2	14.264	800	5	0.12093	0.1562	7	1	0.24167	3	0	0.14128	4	1	0.37572	2	1	0.49298	7	1	0.24142
HURLY	5	4	1	2.8682	800	5	0.24009	0.3401										2	1	0.56771			
HURRA	5	16	1	11.13	800	5	0.087094	0.11539	8	0	0.075342	7	0	0.087021	1	0	0.25294	2	0	0.16042	8	0	0.075156
HURRAED	7	3	0	0.97619	1800	7	0.047474	0.13768	3	0	0.17683	3	0	0.18727							3	0	0.17417
HURRAH	6	3	0	0.95872	1400	6	0.076154	0.14893	1	0	0.30597	1	0	0.3222				1	0	0.17432	1	0	0.30456
HURRAHS	7	2	0	0.72815	1800	7	0.059418	0.15758	1	0	0.36554	1	0	0.36742							1	0	0.35951
HURRAS	6	7	0	2.9826	1400	6	0.043126	0.074251	4	0	0.11654	3	0	0.17518	1	0	0.22481				4	0	0.11572
HURRAY	6	1	0	0.81964	1400	6	0.12341	0.15999	1	0	0.17718				1	0	0.22481				1	0	0.17607
HURRICANE	9	1	0	0.10742	2600	7	0.079392	0.24687	1	0	0.32713	1	0	0.33225							1	0	0.32182
HURRIED	7	1	0	0.10742	1800	7	0.079392	0.24687	1	0	0.32713	1	0	0.33225							1	0	0.32182
HURRIES	7	8	1	1.6664	1800	7	0.12393	0.47861	4	0	0.26433	3	0	0.29856	1	0	0.52911				4	0	0.26017
HURRY	5	5	2	3.7179	800	5	0.33713	0.47974	3	0	0.12943	1	0	0.22647	2	0	0.18139				3	0	0.12908
HURRYING	8	1	1	1	2200	7	0.41556	0.63904															
HURST	5	56	4	41.529	800	5	0.078871	0.10355	18	2	0.16825	12	1	0.1374	6	1	0.28911	8	0	0.070984	18	2	0.16816
HURSTS	6	15	2	9.6113	1400	6	0.13922	0.21563	3	1	0.47679	2	1	0.53961	1	0	0.30328	2	0	0.17628	3	1	0.47649
HURT	4	101	12	77.127	400	4	0.12404	0.16062	37	4	0.15505	28	3	0.15721	9	1	0.20336	15	2	0.21484	37	4	0.15508
HURTER	6	16	1	12.185	1400	6	0.076703	0.098175	7	0	0.052896	6	0	0.069433	1	0	0.20537	1	0	0.20062	7	0	0.052482
HURTERS	7	8	1	5.5285	1800	7	0.12393	0.19496	5	0	0.069242	4	0	0.092743	1	0	0.32204				5	0	0.068259
HURTFUL	7	1	0	0	1800	7	0.079392	0.27371										1	0	0.32857			
HURTFULLY	9	1	0	0	2600	7	0.079392	0.27371										1	0	0.32857			
HURTING	7	5	0	2.2672	1800	7	0.033861	0.083078	2	0	0.16393	1	0	0.19942	1	0	0.4704	1	0	0.29005	2	0	0.16148
HURTLE	6	10	0	5.6433	1400	6	0.032541	0.044751	2	0	0.14706	1	0	0.20319	1	0	0.2682	2	0	0.12482	2	0	0.14609
HURTLED	7	2	0	0.92277	1800	7	0.059418	0.14153										1	0	0.20147			
HURTLES	7	5	0	1.075	1800	7	0.033861	0.13109	2	0	0.18772	1	0	0.23141	1	0	0.4704				2	0	0.18488
HURTLESS	8	1	0	0.59641	2200	7	0.079392	0.17068	1	0	0.22127	1	0	0.23141							1	0	0.21787
HURTLING	8	1	0	1	2200	7	0.079392	0.13603	1	0	0.17463	1	0	0.18505							1	0	0.17201
HURTS	5	56	10	42.096	800	5	0.18086	0.24023	21	4	0.25449	19	3	0.214	2	1	0.55491	9	1	0.19393	21	4	0.25441
HUSH	4	39	18	32.286	400	4	0.44337	0.5475	12	4	0.39478	5	2	0.41877	7	2	0.36673	5	2	0.50364	12	4	0.39467
HUSHED	6	5	2	3.2904	1400	6	0.33197	0.5294	1	0	0.20538				1	0	0.2615	1	1	0.77107	1	0	0.20417
HUSHER	6	8	6	5.5164	1400	6	0.62583	0.95886	2	1	0.65543				2	1	0.71048	2	1	0.62276	2	1	0.6554
HUSHERING	9	1	0	0.06112	2600	7	0.079392	0.25777															
HUSHERS	7	2	2	1.9242	1800	7	0.5626	0.77963	1	1	0.6969				1	1	0.78063	1	1	0.72175	1	1	0.69355
HUSHES	6	8	4	6.1015	1400	6	0.43019	0.60093	2	0	0.15884	1	0	0.22889	1	0	0.2615	1	1	0.7509	2	0	0.15781
HUSHIER	7	4	0	1.5029	1800	7	0.039528	0.10857	3	0	0.13831				3	0	0.24903	1	0	0.32857	3	0	0.13627
HUSHIEST	8	1	0	1	2200	7	0.079392	0.13603	1	0	0.17463				1	0	0.30819				1	0	0.17201
HUSHING	7	2	1	2	1800	7	0.31101	0.42518	2	1	0.4578	1	1	0.6814	1	0	0.30819				2	1	0.45582
HUSHY	5	1	0	0.71743	800	5	0.16708	0.21171	1	0	0.21437	1	0	0.22064							1	0	0.21374
HUSK	4	17	4	12.934	400	4	0.23997	0.31704	9	2	0.32135	5	2	0.48345	4	0	0.15956	1	0	0.3222	9	2	0.32129
HUSKER	6	2	0	0.92045	1400	6	0.094188	0.15182	2	0	0.16846	1	0	0.21781	1	0	0.30003				2	0	0.16739
HUSKIER	7	3	0	0.62153	1800	7	0.047474	0.16802	3	0	0.21765	1	0	0.26114	2	0	0.49225				3	0	0.21431
HUSKIES	7	2	0	1	1800	7	0.059418	0.13603	1	0	0.36554				1	0	0.58418	1	0	0.15067	1	0	0.35951
HUSKING	7	2	0	2	1800	7	0.059418	0.090507										1	0	0.15067			
HUSKS	5	3	1	2.5491	800	5	0.28127	0.36777	2	0	0.15647				2	0	0.18046				2	0	0.15604
HUSKY	5	1	0	1	800	5	0.16708	0.18651															
HUSO	4	106	0	80.397	400	4	0.0091825	0.0083118	33	0	0.027862	23	0	0.039485	10	0	0.083966	15	0	0.052713	33	0	0.02794
HUSOS	5	17	0	13.032	800	5	0.032276	0.030736	3	0	0.11931	2	0	0.16357	1	0	0.21963	5	0	0.086339	3	0	0.11899
HUSS	4	35	7	28.021	400	4	0.20603	0.25732	12	2	0.22332	9	2	0.28815	3	0	0.16369	5	1	0.29858	12	2	0.22335
HUSSAR	6	7	0	5.005	1400	6	0.043126	0.049466	3	0	0.094377	2	0	0.12502	1	0	0.25051	1	0	0.21553	3	0	0.093688
HUSSIF	6	2	0	1.3894	1400	6	0.094188	0.12267	2	0	0.13707	2	0	0.1498							2	0	0.13615
HUSSY	5	8	0	7.4428	800	5	0.059095	0.050218	2	0	0.14962	2	0	0.15439				1	0	0.20049	2	0	0.14921
HUSTINGS	8	1	0	0.27009	2200	7	0.079392	0.21495	1	0	0.28221				1	0	0.4704				1	0	0.27774
HUSTLE	6	18	1	9.2069	1400	6	0.069117	0.12667	2	0	0.1555	1	0	0.21768	1	0	0.2682	1	0	0.2376	2	0	0.15449
HUSTLED	7	3	0	1.3292	1800	7	0.047474	0.11671															
HUSTLER	7	2	0	0.42742	1800	7	0.059418	0.19106															
HUSTLES	7	4	0	0.64298	1800	7	0.039528	0.16581	1	0	0.28221				1	0	0.4704	1	0	0.27516	1	0	0.27774
HUT	3	273	84	206.1	100	3	0.30783	0.40781	82	25	0.39992	55	19	0.45206	27	6	0.30203	49	18	0.51566	83	26	0.41065
HUTCH	5	3	1	1.9466	800	5	0.28127	0.43451															
HUTCHED	7	1	0	0.18658	1800	7	0.079392	0.23024															
HUTCHES	7	1	0	0.18658	1800	7	0.079392	0.23024															
HUTCHIE	7	1	0	0.18658	1800	7	0.079392	0.23024															
HUTCHIES	8	1	0	0.18658	2200	7	0.079392	0.23024															
HUTIA	5	39	0	25.751	800	5	0.015301	0.016323	11	0	0.055647	5	0	0.11315	6	0	0.095996	6	0	0.088748	11	0	0.055514
HUTIAS	6	20	0	9.6243	1400	6	0.017898	0.028066	5	0	0.093176	2	0	0.16655	3	0	0.16913	2	0	0.17651	5	0	0.092494
HUTMENT	7	1	0	0.69509	1800	7	0.079392	0.16068	1	0	0.20771	1	0	0.21805							1	0	0.20453
HUTS	4	151	40	113.08	400	4	0.26479	0.35403	43	12	0.36879	29	10	0.43956	14	2	0.22814	32	10	0.46178	43	12	0.36876
HUTTED	6	9	1	6.3671	1400	6	0.12454	0.17514	4	0	0.084819	3	0	0.12359	1	0	0.20537	1	0	0.16826	4	0	0.08419
HUTTING	7	3	0	1.5236	1800	7	0.047474	0.10767	2	0	0.20459	2	0	0.21497							2	0	0.20147
HUTTINGS	8	1	0	0.80401	2200	7	0.079392	0.15091															
HUTZPA	6	1	0	0.28986	1400	6	0.12341	0.22308															
HUTZPAH	7	1	0	0	1800	7	0.079392	0.27371															
HUTZPAHS	8	1	0	0	2200	7	0.079392	0.27371															
HUTZPAS	7	1	0	0	1800	7	0.079392	0.27371															
HUZOOR	6	1	0	0.70491	1400	6	0.12341	0.17043	1	0	0.18827				1	0	0.23921				1	0	0.18712
HWAN	4	52	0	38.619	400	4	0.018057	0.016895	21	0	0.044417	16	0	0.059755	5	0	0.12992	8	0	0.083925	21	0	0.044534
HWYL	4	4	0	3.051	400	4	0.12814	0.13979	1	0	0.28527				1	0	0.30178				1	0	0.28518
HWYLS	5	1	0	0.61104	800	5	0.16708	0.22306	1	0	0.22502				1	0	0.25955				1	0	0.22435
HYACINE	7	4	0	0.99151	1800	7	0.039528	0.13662	4	0	0.17541	4	0	0.18584							4	0	0.17277
HYACINES	8	4	0	0.99151	2200	7	0.039528	0.13662	4	0	0.17541	4	0	0.18584							4	0	0.17277
HYAENA	6	9	0	4.1833	1400	6	0.03544	0.057227	4	0	0.16641	4	0	0.18068				1	0	0.20256	4	0	0.16535
HYAENAS	7	5	0	1.7691	1800	7	0.033861	0.098086	1	0	0.30428	1	0	0.31099				1	0	0.21258	1	0	0.2994
HYAENIC	7	5	0	0.49999	1800	7	0.033861	0.18174	2	0	0.32934	1	0	0.33429	1	0	0.58418				2	0	0.32399
HYALIN	6	10	0	5.1368	1400	6	0.032541	0.048412	3	0	0.11695	2	0	0.18243	1	0	0.21599	3	0	0.11575	3	0	0.11613
HYALINE	7	7	0	3.318	1800	7	0.026315	0.062804	3	0	0.20523	2	0	0.2156	1	0	0.58418	1	0	0.19814	3	0	0.2021
HYALINES	8	2	0	0.32597	2200	7	0.059418	0.20581	2	0	0.2695	1	0	0.27809	1	0	0.58418				2	0	0.26525
HYALINS	7	3	0	1.5787	1800	7	0.047474	0.10536	1	0	0.36554				1	0	0.58418				1	0	0.35951
HYALITE	7	5	0	1.4736	1800	7	0.033861	0.10986	1	0	0.36554				1	0	0.58418				1	0	0.35951
HYALITES	8	3	0	0.47357	2200	7	0.047474	0.18503	1	0	0.36554				1	0	0.58418				1	0	0.35951
HYALOID	7	3	0	0.91916	1800	7	0.047474	0.1418	1	0	0.30972	1	0	0.31607							1	0	0.30474
HYALOIDS	8	1	0	0.16488	2200	7	0.079392	0.23457	1	0	0.30972	1	0	0.31607							1	0	0.30474
HYBRID	6	6	0	4.6332	1400	6	0.04837	0.0527															
HYBRIDISE	9	2	0	1.087	2600	7	0.059418	0.13033															
HYBRIDISED	10	1	0	0.93288	3000	7	0.079392	0.14079															
HYBRIDISER	10	1	0	0.93288	3000	7	0.079392	0.14079															
HYBRIDISM	9	2	0	1.087	2600	7	0.059418	0.13033															
HYBRIDIZE	9	1	0	0.61061	2600	7	0.079392	0.16917															
HYBRIDIZER	10	1	0	0.61061	3000	7	0.079392	0.16917															
HYBRIDIZERS	11	1	0	0.61061	3400	7	0.079392	0.16917															
HYBRIDIZES	10	1	0	0.61061	3000	7	0.079392	0.16917															
HYBRIDOMA	9	1	0	0	2600	7	0.079392	0.27371															
HYBRIDS	7	2	0	1.1541	1800	7	0.059418	0.12625															
HYBRIS	6	5	0	3.5428	1400	6	0.055067	0.065202															
HYDRA	5	19	0	13.707	800	5	0.029319	0.02936	6	0	0.077558	6	0	0.080257				3	0	0.1353	6	0	0.077366
HYDRAE	6	12	0	7.5031	1400	6	0.027965	0.035024	3	0	0.10159	3	0	0.11191				2	0	0.15475	3	0	0.10086
HYDRANT	7	2	0	0.49445	1800	7	0.059418	0.18242	2	0	0.23728	2	0	0.24704							2	0	0.2336
HYDRANTS	8	1	0	0.10057	2200	7	0.079392	0.24843	1	0	0.32934	1	0	0.33429							1	0	0.32399
HYDRAS	6	11	0	7.4124	1400	6	0.03008	0.035399	5	0	0.070811	5	0	0.078549				2	0	0.15111	5	0	0.070273
HYDRASE	7	8	0	1.8723	1800	7	0.023677	0.094548	4	0	0.13115	4	0	0.14071				1	0	0.25662	4	0	0.12922
HYDRASES	8	2	0	0.10057	2200	7	0.059418	0.24843	2	0	0.32934	2	0	0.33429							2	0	0.32399
HYDRASTINE	10	1	0	0.10057	3000	7	0.079392	0.24843	1	0	0.32934	1	0	0.33429							1	0	0.32399
HYDRASTINES	11	1	0	0.10057	3400	7	0.079392	0.24843	1	0	0.32934	1	0	0.33429							1	0	0.32399
HYDRASTININE	12	1	0	0.10057	3800	7	0.079392	0.24843	1	0	0.32934	1	0	0.33429							1	0	0.32399
HYDRASTININES	13	1	0	0.10057	4200	7	0.079392	0.24843	1	0	0.32934	1	0	0.33429							1	0	0.32399
HYDRATE	7	6	0	1.9724	1800	7	0.029615	0.091351	2	0	0.21281	2	0	0.22309				1	0	0.32857	2	0	0.20955
HYDRATED	8	1	0	0.55607	2200	7	0.079392	0.17514															
HYDRATES	8	3	0	1.1537	2200	7	0.047474	0.12627	1	0	0.25552	1	0	0.26468							1	0	0.25152
HYDRATING	9	1	0	0.39388	2600	7	0.079392	0.1957	1	0	0.25552	1	0	0.26468							1	0	0.25152
HYDRATOR	8	2	0	0.79353	2200	7	0.059418	0.1518										1	0	0.25662			
