word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
YONT	4	400	11	0	0	0	0	0.029159	0.021163	0	0
YOOF	4	400	1	0	0	0	0	0.12054	0.098896	0	0
YPLAST	6	1400	1	0	0	0	0	0.04736	0.059012	0	0
YRAPT	5	800	1	0	0	0	0	0.025636	0.041793	0	0
YRENT	5	800	9	0	0	0	0	0.0075031	0.013415	0	0
ZAGS	4	400	1	1	1	0	0	0.14621	0.38094	0	0
YURT	4	400	5	0	0	0	0	0.020887	0.032141	0	0
YURTA	5	800	1	0	0	0	0	0.031824	0.041793	0	0
YURTS	5	800	2	0	0	0	0	0.027966	0.047245	0	0
YUS	3	100	12	1	1	1	1	0.049502	0.049268	0	0
YWIS	4	400	1	0	0	0	0	0.040334	0.049448	0	0
ZAG	3	100	2	1	1	0	0	0.13939	0.27553	0	0
ZAIRE	5	800	1	0	0	0	0	0.051271	0.077616	0	0
YRNEH	5	800	1	0	0	0	0	0.024943	0.033957	0	0
ZANDER	6	1400	1	0	0	0	0	0.10148	0.11802	0	0
ZANIER	6	1400	1	0	0	0	0	0.071039	0.11802	0	0
ZANIES	6	1400	1	0	0	0	0	0.10061	0.11802	0	0
ZANTE	5	800	1	0	0	0	0	0.06592	0.13583	0	0
ZARI	4	400	3	0	0	0	0	0.086788	0.075626	0	0
ZARIS	5	800	1	0	0	0	0	0.083899	0.13583	0	0
YUM	3	100	3	0	0	0	0	0.088464	0.13433	0	0
YULES	5	800	3	0	0	0	0	0.06009	0.051744	0	0
YULE	4	400	5	0	0	0	0	0.064688	0.065304	0	0
YUGS	4	400	1	0	0	0	0	0.19811	0.08571	0	0
YUGA	4	400	2	0	0	0	0	0.061563	0.10714	0	0
YUG	3	100	5	0	0	0	0	0.11212	0.095628	0	0
YUCH	4	400	1	0	0	0	0	0.14465	0.10714	0	0
YUCCA	5	800	1	0	0	0	0	0.13184	0.15523	0	0
YUCA	4	400	3	0	0	0	0	0.043322	0.080353	0	0
YUANS	5	800	3	0	0	0	0	0.048573	0.057191	0	0
YUAN	4	400	3	0	0	0	0	0.027202	0.031357	0	0
YTTRIAS	7	1800	1	0	0	0	0	0.04624	0.04867	0	0
YTTRIA	6	1400	1	0	0	0	0	0.04736	0.048598	0	0
YTOST	5	800	5	0	0	0	0	0.021973	0.036221	0	0
YSHENT	6	1400	2	0	0	0	0	0.039466	0.055078	0	0
YSAME	5	800	5	0	0	0	0	0.02977	0.03747	0	0
YRNEHS	6	1400	1	0	0	0	0	0.054646	0.041308	0	0
YAUD	4	400	1	0	0	0	0	0.032492	0.053569	0	0
YATTERS	7	1800	1	0	0	0	0	0.021903	0.317	0	0
YARTOS	6	1400	4	0	0	0	0	0.015115	0.025818	0	0
WOAD	4	400	8	0	0	0	0	0.13038	0.022166	0	0
WIVE	4	400	3	1	1	0	0	0.40679	0.29365	0	0
WIVER	5	800	1	0	0	0	0	0.27349	0.27244	0	0
WIVERN	6	1400	1	0	0	0	0	0.078933	0.082617	0	0
WIVERS	6	1400	1	0	0	0	0	0.14253	0.22827	0	0
WIVES	5	800	3	1	1	0	0	0.37018	0.23743	0	0
WIZ	3	100	1	0	0	0	0	0.26806	0.27553	0	0
WOADS	5	800	3	0	0	0	0	0.12955	0.03747	0	0
WITTERS	7	1800	3	1	1	0	0	0.44839	0.033695	0	0
WOAH	4	400	9	0	0	0	0	0.015596	0.027949	0	0
WOCK	4	400	1	0	0	0	0	0.47798	0.25396	0	0
WOFS	4	400	3	0	0	0	0	0.12679	0.080353	0	0
WOFUL	5	800	1	0	0	0	0	0.15381	0.1811	0	0
WOG	3	100	7	0	0	0	0	0.016682	0.021972	0	0
WOGS	4	400	2	0	0	0	0	0.030782	0.038959	0	0
WITTING	7	1800	1	0	0	0	0	0.083232	0.087606	0	0
WITTERED	8	2200	1	0	0	0	0	0.15735	0.087606	0	0
WISTS	5	800	3	1	1	0	0	0.32224	0.30811	0	0
WITCHWEEDS	10	3000	1	0	0	0	0	0.083232	0.087606	0	0
WITANS	6	1400	3	0	0	0	0	0.022916	0.030599	0	0
WITCH	5	800	2	1	1	0	0	0.43692	0.50619	0	0
WITCHEN	7	1800	2	0	0	0	0	0.059451	0.087606	0	0
WITCHENS	8	2200	2	0	0	0	0	0.06936	0.087606	0	0
WITCHIER	8	2200	1	0	0	0	0	0.06936	0.073005	0	0
WITCHWEED	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
WITCHY	6	1400	1	0	0	0	0	0.088799	0.13769	0	0
WITING	6	1400	2	0	0	0	0	0.2464	0.18262	0	0
WITES	5	800	10	4	4	3	3	0.52394	0.43087	0	0
WITHERED	8	2200	1	0	0	0	0	0.15735	0.17975	0	0
WITHERS	7	1800	1	1	1	0	0	0.37742	0.30475	0	0
WITHES	6	1400	1	0	0	0	0	0.51869	0.2733	0	0
WITHIER	7	1800	1	0	0	0	0	0.15735	0.073005	0	0
WITHY	5	800	1	0	0	0	0	0.11311	0.1811	0	0
WOKE	4	400	1	0	0	0	0	0.39868	0.56428	0	0
WOKER	5	800	1	0	0	0	0	0.30768	0.25722	0	0
WOKKA	5	800	1	0	0	0	0	0.18458	0.21732	0	0
WOOERS	6	1400	3	0	0	0	0	0.032291	0.043482	0	0
WOODCARVERS	11	3400	1	0	0	0	0	0.083232	0.087606	0	0
WOODEN	6	1400	2	0	0	0	0	0.33646	0.14047	0	0
WOODENS	7	1800	1	0	0	0	0	0.34162	0.15978	0	0
WOODLAND	8	2200	1	0	0	0	0	0.083232	0.062576	0	0
WOOED	5	800	1	0	0	0	0	0.02977	0.049392	0	0
WOOER	5	800	6	0	0	0	0	0.022509	0.041793	0	0
WOOFTER	7	1800	1	0	0	0	0	0.05202	0.087606	0	0
WOKS	4	400	2	0	0	0	0	0.098623	0.071425	0	0
WOOFTERS	8	2200	1	0	0	0	0	0.083232	0.087606	0	0
WOOLD	5	800	4	0	0	0	0	0.054287	0.077616	0	0
WOOLDER	7	1800	1	0	0	0	0	0.04624	0.073005	0	0
WOOLDING	8	2200	1	0	0	0	0	0.083232	0.073005	0	0
WOOLDS	6	1400	1	0	0	0	0	0.0592	0.091796	0	0
WOOLENS	7	1800	1	0	0	0	0	0.083232	0.073005	0	0
WOODCARVER	10	3000	1	0	0	0	0	0.083232	0.087606	0	0
WONTED	6	1400	3	0	0	0	0	0.11784	0.026651	0	0
WONNERS	7	1800	1	0	0	0	0	0.032012	0.11062	0	0
WONNER	6	1400	2	0	0	0	0	0.14271	0.12174	0	0
WONNED	6	1400	2	0	0	0	0	0.071039	0.082617	0	0
WONGI	5	800	1	0	0	0	0	0.036915	0.040245	0	0
WONGAS	6	1400	1	0	0	0	0	0.078933	0.082617	0	0
WONGA	5	800	1	0	0	0	0	0.096144	0.057191	0	0
WOMERA	6	1400	1	0	0	0	0	0.037389	0.039341	0	0
WOMEN	5	800	1	0	0	0	0	0.16238	0.12861	0	0
WOLLIES	7	1800	1	0	0	0	0	0.28468	0.1438	0	0
WOLFS	5	800	1	0	0	0	0	0.070991	0.098784	0	0
WOLFISH	7	1800	1	0	0	0	0	0.083232	0.087606	0	0
WOLFER	6	1400	1	0	0	0	0	0.054646	0.091796	0	0
WOLF	4	400	5	0	0	0	0	0.031613	0.095235	0	0
WOLDS	5	800	3	0	0	0	0	0.10439	0.090723	0	0
WOLD	4	400	6	0	0	0	0	0.089133	0.11583	0	0
WITAN	5	800	7	0	0	0	0	0.013375	0.019757	0	0
WISTING	7	1800	1	0	0	0	0	0.20231	0.34829	0	0
WOOLIE	6	1400	2	1	1	1	1	0.31403	0.34783	0	0
WINNED	6	1400	1	0	0	0	0	0.51238	0.32174	0	0
WINGERS	7	1800	1	0	0	0	0	0.53468	0.34139	0	0
WINGES	6	1400	1	0	0	0	0	0.55263	0.15701	0	0
WINGY	5	800	1	0	0	0	0	0.22484	0.10866	0	0
WINIER	6	1400	1	0	0	0	0	0.16132	0.10742	0	0
WINLESS	7	1800	1	0	0	0	0	0.04624	0.073005	0	0
WINN	4	400	2	0	0	0	0	0.39651	0.4344	0	0
WINNER	6	1400	1	0	0	0	0	0.48886	0.51418	0	0
WINES	5	800	10	6	6	1	1	0.59805	0.56273	0	0
WINNLE	6	1400	1	0	0	0	0	0.10148	0.10327	0	0
WINNLES	7	1800	1	0	0	0	0	0.083232	0.062576	0	0
WINNS	5	800	1	0	0	0	0	0.16923	0.15433	0	0
WINO	4	400	7	0	0	0	0	0.024571	0.012015	0	0
WINOES	6	1400	2	0	0	0	0	0.0222	0.031776	0	0
WINOS	5	800	2	0	0	0	0	0.037704	0.028595	0	0
WINEY	5	800	2	0	0	0	0	0.076915	0.051744	0	0
WINERY	6	1400	1	0	0	0	0	0.04736	0.063551	0	0
WISTARIAS	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
WIMBLES	7	1800	1	0	0	0	0	0.083232	0.073005	0	0
WILLER	6	1400	1	1	1	0	0	0.39253	0.25692	0	0
WILLET	6	1400	1	0	0	0	0	0.1069	0.16602	0	0
WILT	4	400	3	0	0	0	0	0.37554	0.20823	0	0
WILTED	6	1400	1	0	0	0	0	0.31403	0.25508	0	0
WILY	4	400	1	0	0	0	0	0.08345	0.12698	0	0
WIMBLE	6	1400	1	0	0	0	0	0.10148	0.13769	0	0
WIN	3	100	30	19	19	6	6	0.69567	0.73198	0	0
WINDS	5	800	3	2	2	0	0	0.51846	0.48575	0	0
WINCE	5	800	1	0	0	0	0	0.11888	0.28259	0	0
WINCES	6	1400	1	0	0	0	0	0.20613	0.14047	0	0
WINDAC	6	1400	1	0	0	0	0	0.064581	0.11802	0	0
WINDIER	7	1800	1	0	0	0	0	0.04624	0.04867	0	0
WINDORE	7	1800	1	0	0	0	0	0.041616	0.029202	0	0
WINDORES	8	2200	1	0	0	0	0	0.05202	0.04867	0	0
WINS	4	400	14	4	4	3	3	0.3932	0.30815	0	0
WINSEY	6	1400	2	0	0	0	0	0.0592	0.075106	0	0
WINTER	6	1400	6	4	4	1	1	0.50429	0.66221	0	0
WISHERS	7	1800	2	0	0	0	0	0.34162	0.073005	0	0
WISENT	6	1400	2	0	0	0	0	0.020297	0.020654	0	0
WISENTS	7	1800	1	0	0	0	0	0.04624	0.027377	0	0
WISER	5	800	9	4	4	2	2	0.40588	0.19868	0	0
WISEST	6	1400	3	0	0	0	0	0.05345	0.034424	0	0
WISHA	5	800	2	0	0	0	0	0.050602	0.043465	0	0
WISHER	6	1400	5	0	0	0	0	0.43372	0.29432	0	0
WISHES	6	1400	3	1	1	0	0	0.40581	0.082617	0	0
WINTLE	6	1400	2	0	0	0	0	0.037389	0.051635	0	0
WISHT	5	800	4	0	0	0	0	0.019636	0.041793	0	0
WISING	6	1400	1	0	0	0	0	0.04736	0.20291	0	0
WISP	4	400	3	0	0	0	0	0.11238	0.14286	0	0
WISPED	6	1400	2	0	0	0	0	0.064581	0.20291	0	0
WISS	4	400	3	0	0	0	0	0.36169	0.11278	0	0
WISTARIA	8	2200	1	0	0	0	0	0.059451	0.073005	0	0
WISELY	6	1400	1	0	0	0	0	0.10148	0.082617	0	0
WISELINGS	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
WISELING	8	2200	1	0	0	0	0	0.059451	0.073005	0	0
WISED	5	800	6	1	1	1	1	0.3712	0.13371	0	0
WISE	4	400	17	6	6	3	3	0.4463	0.28477	0	0
WISARD	6	1400	1	0	0	0	0	0.039466	0.043482	0	0
WIRY	4	400	3	0	0	0	0	0.03899	0.051426	0	0
WIRRA	5	800	2	0	0	0	0	0.040125	0.051744	0	0
WIRILDA	7	1800	1	0	0	0	0	0.083232	0.087606	0	0
WIRERS	6	1400	2	1	1	0	0	0.2048	0.13458	0	0
WIRER	5	800	2	1	1	0	0	0.24807	0.29312	0	0
WIPES	5	800	3	1	1	1	1	0.29521	0.33694	0	0
WIPER	5	800	3	1	1	1	1	0.25558	0.26772	0	0
WIPE	4	400	3	1	1	1	1	0.32396	0.35907	0	0
WINZE	5	800	1	0	0	0	0	0.15381	0.15523	0	0
WINY	4	400	4	0	0	0	0	0.1928	0.045916	0	0
WINTLED	7	1800	1	0	0	0	0	0.059451	0.043803	0	0
WOOLFAT	7	1800	1	0	0	0	0	0.083232	0.073005	0	0
WOOLIER	7	1800	2	1	1	1	1	0.34162	0.20543	0	0
YARTO	5	800	5	0	0	0	0	0.010031	0.01811	0	0
YAGI	4	400	5	0	0	0	0	0.024887	0.036733	0	0
YACKA	5	800	1	0	0	0	0	0.15381	0.21732	0	0
YACKS	5	800	2	0	0	0	0	0.21365	0.18969	0	0
YAFF	4	400	1	0	0	0	0	0.089977	0.28571	0	0
YAGER	5	800	5	0	0	0	0	0.023664	0.031046	0	0
YAGERS	6	1400	1	0	0	0	0	0.04736	0.045898	0	0
YAGES	5	800	2	0	0	0	0	0.073957	0.03196	0	0
YAGIS	5	800	1	0	0	0	0	0.048573	0.067914	0	0
YACHTIE	7	1800	1	0	0	0	0	0.05202	0.062576	0	0
YAHOO	5	800	3	0	0	0	0	0.040125	0.072442	0	0
YAHOOS	6	1400	1	0	0	0	0	0.064581	0.10327	0	0
YAIRD	5	800	8	0	0	0	0	0.020063	0.030184	0	0
YAIRDS	6	1400	4	0	0	0	0	0.039466	0.055078	0	0
YAK	3	100	7	0	0	0	0	0.1664	0.18006	0	0
YAKS	4	400	3	0	0	0	0	0.16679	0.23809	0	0
YACHTS	6	1400	1	0	0	0	0	0.054646	0.091796	0	0
YACHT	5	800	1	0	0	0	0	0.02977	0.077616	0	0
WYTE	4	400	4	0	0	0	0	0.034403	0.084654	0	0
XERIC	5	800	1	0	0	0	0	0.10254	0.15523	0	0
WYTES	5	800	2	0	0	0	0	0.036915	0.057191	0	0
XEBEC	5	800	1	0	0	0	0	0.15381	0.1811	0	0
XED	3	100	3	0	0	0	0	0.036213	0.051031	0	0
XENIA	5	800	2	0	0	0	0	0.046144	0.077616	0	0
XENIAL	6	1400	1	0	0	0	0	0.050742	0.11802	0	0
XENIAS	6	1400	1	0	0	0	0	0.0592	0.091796	0	0
XIS	3	100	3	0	0	0	0	0.046882	0.047938	0	0
YACCA	5	800	1	0	0	0	0	0.11536	0.1811	0	0
XYLOTOMIES	10	3000	1	0	0	0	0	0.083232	0.087606	0	0
XYLOTOMY	8	2200	1	0	0	0	0	0.083232	0.073005	0	0
YAAR	4	400	5	0	0	0	0	0.016952	0.019189	0	0
YAARS	5	800	2	0	0	0	0	0.02884	0.033957	0	0
YABA	4	400	2	0	0	0	0	0.08355	0.061221	0	0
YABAS	5	800	2	0	0	0	0	0.10254	0.077616	0	0
YALD	4	400	7	0	0	0	0	0.014265	0.020407	0	0
YALES	5	800	7	0	0	0	0	0.048949	0.24302	0	0
YAMEN	5	800	1	0	0	0	0	0.02977	0.040245	0	0
YARNERS	7	1800	1	0	0	0	0	0.11801	0.029202	0	0
YARFAS	6	1400	2	0	0	0	0	0.071039	0.16523	0	0
YARK	4	400	3	0	0	0	0	0.037732	0.19327	0	0
YARKED	6	1400	1	0	0	0	0	0.064581	0.11802	0	0
YARKS	5	800	2	0	0	0	0	0.06592	0.20866	0	0
YARN	4	400	11	0	0	0	0	0.076539	0.069387	0	0
YARNER	6	1400	1	0	0	0	0	0.10425	0.03592	0	0
YARNING	7	1800	1	0	0	0	0	0.059451	0.043803	0	0
YAMPIES	7	1800	1	0	0	0	0	0.05202	0.087606	0	0
YARNS	5	800	3	0	0	0	0	0.12189	0.073491	0	0
YARRED	6	1400	2	0	0	0	0	0.074365	0.048598	0	0
YARRING	7	1800	1	0	0	0	0	0.083232	0.073005	0	0
YARRS	5	800	1	0	0	0	0	0.097429	0.08574	0	0
YARTA	5	800	3	0	0	0	0	0.014198	0.020897	0	0
YARTAS	6	1400	1	0	0	0	0	0.024496	0.033047	0	0
YARFA	5	800	2	0	0	0	0	0.070991	0.12074	0	0
YAREST	6	1400	7	0	0	0	0	0.0071039	0.0090788	0	0
YARER	5	800	7	0	0	0	0	0.015912	0.022176	0	0
YARELY	6	1400	1	0	0	0	0	0.0592	0.082617	0	0
YARDSTICK	9	2600	1	0	0	0	0	0.083232	0.073005	0	0
YARDERS	7	1800	2	0	0	0	0	0.05202	0.027377	0	0
YARDER	6	1400	4	0	0	0	0	0.039466	0.073047	0	0
YARDED	6	1400	1	0	0	0	0	0.054646	0.082617	0	0
YARCOS	6	1400	1	0	0	0	0	0.071039	0.059012	0	0
YARCO	5	800	4	0	0	0	0	0.03296	0.038808	0	0
YAPON	5	800	2	0	0	0	0	0.051271	0.060368	0	0
YAOURTS	7	1800	2	0	0	0	0	0.04624	0.087606	0	0
YAOURT	6	1400	2	0	0	0	0	0.064581	0.13769	0	0
YANKS	5	800	1	0	0	0	0	0.10254	0.15523	0	0
YANKER	6	1400	1	0	0	0	0	0.071039	0.31402	0	0
YANKED	6	1400	1	0	0	0	0	0.15549	0.16523	0	0
YANK	4	400	1	0	0	0	0	0.094335	0.28571	0	0
WYTED	5	800	2	0	0	0	0	0.061526	0.12074	0	0
WYNN	4	400	1	0	0	0	0	0.089977	0.14285	0	0
WOON	4	400	8	3	3	1	1	0.35646	0.32467	0	0
WOVE	4	400	3	2	2	1	1	0.48262	0.48979	0	0
WOST	4	400	16	2	2	1	1	0.25245	0.13408	0	0
WOULD	5	800	1	0	0	0	0	0.083899	0.15523	0	0
WOULDS	6	1400	1	0	0	0	0	0.078933	0.11802	0	0
WOULDST	7	1800	1	0	0	0	0	0.06936	0.073005	0	0
WOUNDIER	8	2200	1	0	0	0	0	0.06936	0.073005	0	0
WOUNDIEST	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
WRACK	5	800	1	0	0	0	0	0.17481	0.26083	0	0
WORSEN	6	1400	3	1	1	1	1	0.4088	0.23535	0	0
WRAITH	6	1400	1	0	0	0	0	0.033828	0.043482	0	0
WRANGS	6	1400	1	0	0	0	0	0.1694	0.11414	0	0
WRAP	4	400	4	0	0	0	0	0.11191	0.091184	0	0
WRAPS	5	800	2	0	0	0	0	0.081191	0.10982	0	0
WRAPT	5	800	1	0	0	0	0	0.030763	0.067914	0	0
WRASSE	6	1400	2	0	0	0	0	0.022916	0.041308	0	0
WORTLE	6	1400	1	0	0	0	0	0.027323	0.048598	0	0
WORRY	5	800	1	0	0	0	0	0.29229	0.34296	0	0
WYN	3	100	3	0	0	0	0	0.032277	0.066204	0	0
WORMHOLE	8	2200	1	0	0	0	0	0.083232	0.087606	0	0
WOONERF	7	1800	1	0	0	0	0	0.06936	0.087606	0	0
WOOPS	5	800	1	0	0	0	0	0.30768	0.18969	0	0
WOOSH	5	800	1	0	0	0	0	0.24614	0.11592	0	0
WOP	3	100	10	2	2	0	0	0.3412	0.16169	0	0
WORDISH	7	1800	1	0	0	0	0	0.05202	0.054754	0	0
WORMER	6	1400	1	0	0	0	0	0.20849	0.20291	0	0
WORMHOLED	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
WORRIT	6	1400	1	0	0	0	0	0.03552	0.059012	0	0
WORMHOLES	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
WORMIER	7	1800	1	0	0	0	0	0.037833	0.087606	0	0
WORMIEST	8	2200	1	0	0	0	0	0.032012	0.087606	0	0
WORREL	6	1400	1	0	0	0	0	0.08552	0.059012	0	0
WORRELS	7	1800	1	0	0	0	0	0.11801	0.054754	0	0
WORRIES	7	1800	1	0	0	0	0	0.35645	0.089877	0	0
WRAST	5	800	4	0	0	0	0	0.036323	0.015748	0	0
WRASTING	8	2200	1	0	0	0	0	0.059451	0.04867	0	0
WRASTS	6	1400	1	0	0	0	0	0.0968	0.055078	0	0
WRY	3	100	5	0	0	0	0	0.050504	0.081408	0	0
WRISTING	8	2200	1	0	0	0	0	0.083232	0.073005	0	0
WRISTS	6	1400	2	0	0	0	0	0.20613	0.16625	0	0
WROKE	5	800	1	0	0	0	0	0.083899	0.10866	0	0
WRONGS	6	1400	1	0	0	0	0	0.054646	0.23551	0	0
WROTE	5	800	6	0	0	0	0	0.059312	0.064867	0	0
WROTH	5	800	3	0	0	0	0	0.030763	0.032928	0	0
WRYEST	6	1400	1	0	0	0	0	0.10148	0.11802	0	0
WRATHY	6	1400	1	0	0	0	0	0.10148	0.13769	0	0
WUDS	4	400	2	0	0	0	0	0.18953	0.12698	0	0
WURST	5	800	3	0	0	0	0	0.10825	0.057191	0	0
WUSES	5	800	1	0	0	0	0	0.036915	0.090552	0	0
WUSS	4	400	2	0	0	0	0	0.28721	0.26785	0	0
WYLE	4	400	1	0	0	0	0	0.03342	0.11428	0	0
WYLED	5	800	1	0	0	0	0	0.05768	0.098784	0	0
WRISTER	7	1800	1	0	0	0	0	0.015413	0.11062	0	0
WRISTED	7	1800	1	0	0	0	0	0.08851	0.21488	0	0
WRIST	5	800	4	0	0	0	0	0.10498	0.18791	0	0
WRINGER	7	1800	2	0	0	0	0	0.15735	0.062576	0	0
WRIEST	6	1400	4	0	0	0	0	0.0094719	0.016199	0	0
WRIES	5	800	6	0	0	0	0	0.049772	0.02514	0	0
WRIER	5	800	3	0	0	0	0	0.038458	0.057962	0	0
WRIED	5	800	5	0	0	0	0	0.014649	0.054911	0	0
WRETHE	6	1400	1	0	0	0	0	0.030887	0.043482	0	0
WRESTS	6	1400	1	0	0	0	0	0.039777	0.037553	0	0
WRESTING	8	2200	1	0	0	0	0	0.23603	0.039821	0	0
WRENTITS	8	2200	1	0	0	0	0	0.037833	0.062576	0	0
WRENTIT	7	1800	1	0	0	0	0	0.032012	0.04867	0	0
WRENS	5	800	5	0	0	0	0	0.020901	0.044734	0	0
WREN	4	400	10	0	0	0	0	0.046226	0.030395	0	0
WREATHS	7	1800	1	0	0	0	0	0.041616	0.14341	0	0
WREATH	6	1400	3	0	0	0	0	0.026311	0.12342	0	0
VITIATED	8	2200	1	0	0	0	0	0.083232	0.087606	0	0
VITIATE	7	1800	1	0	0	0	0	0.05202	0.043803	0	0
VITAS	5	800	5	0	0	0	0	0.056853	0.13232	0	0
UNSHIFT	7	1800	1	0	0	0	0	0.05202	0.073005	0	0
UNSETS	6	1400	1	0	0	0	0	0.038175	0.017578	0	0
UNSEW	5	800	3	0	0	0	0	0.049305	0.051744	0	0
UNSHALE	7	1800	1	0	0	0	0	0.05202	0.043803	0	0
UNSHAPE	7	1800	1	0	0	0	0	0.04624	0.062576	0	0
UNSHARP	7	1800	1	0	0	0	0	0.03468	0.087606	0	0
UNSHED	6	1400	2	0	0	0	0	0.030887	0.059012	0	0
UNSHOD	6	1400	4	0	0	0	0	0.03552	0.063551	0	0
UNSENT	6	1400	2	0	0	0	0	0.039777	0.025818	0	0
UNSHOE	6	1400	2	0	0	0	0	0.0296	0.051635	0	0
UNSHOES	7	1800	1	0	0	0	0	0.041616	0.054754	0	0
UNSHOT	6	1400	2	0	0	0	0	0.027323	0.041308	0	0
UNSIGHT	7	1800	1	0	0	0	0	0.05202	0.04867	0	0
UNSINEW	7	1800	1	0	0	0	0	0.06936	0.062576	0	0
UNSLAIN	7	1800	2	0	0	0	0	0.032012	0.029202	0	0
UNSERVED	8	2200	1	0	0	0	0	0.06936	0.062576	0	0
UNSENSE	7	1800	1	0	0	0	0	0.059451	0.043803	0	0
UNSNAG	6	1400	1	0	0	0	0	0.064581	0.11802	0	0
UNSEASON	8	2200	2	0	0	0	0	0.059451	0.04867	0	0
UNSAWED	7	1800	1	0	0	0	0	0.06936	0.073005	0	0
UNSAY	5	800	1	0	0	0	0	0.066306	0.077616	0	0
UNSCALE	7	1800	1	0	0	0	0	0.029726	0.043803	0	0
UNSCATHED	9	2600	1	0	0	0	0	0.06936	0.087606	0	0
UNSEAM	6	1400	3	0	0	0	0	0.040724	0.033047	0	0
UNSEAMING	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
UNSEAT	6	1400	5	0	0	0	0	0.031154	0.012909	0	0
UNSELLS	7	1800	1	0	0	0	0	0.05202	0.054754	0	0
UNSEATS	7	1800	1	0	0	0	0	0.047205	0.018251	0	0
UNSEEL	6	1400	3	0	0	0	0	0.020894	0.030599	0	0
UNSEENS	7	1800	1	0	0	0	0	0.04624	0.073005	0	0
UNSELF	6	1400	3	0	0	0	0	0.0592	0.091796	0	0
UNSELFS	7	1800	1	0	0	0	0	0.083232	0.087606	0	0
UNSELL	6	1400	3	0	0	0	0	0.028416	0.041308	0	0
UNSMART	7	1800	1	0	0	0	0	0.027744	0.062576	0	0
UNSOD	5	800	8	0	0	0	0	0.032591	0.02312	0	0
URARES	6	1400	3	0	0	0	0	0.010764	0.01796	0	0
UNSUIT	6	1400	1	0	0	0	0	0.071039	0.091796	0	0
UNSTEP	6	1400	1	0	0	0	0	0.030887	0.039341	0	0
UNSTERILE	9	2600	1	0	0	0	0	0.05202	0.054754	0	0
UNSTOP	6	1400	1	0	0	0	0	0.030887	0.041308	0	0
UNSTOW	6	1400	1	0	0	0	0	0.13157	0.068847	0	0
UNSTRAP	7	1800	1	0	0	0	0	0.019817	0.033695	0	0
UNSTRAPPED	10	3000	1	0	0	0	0	0.083232	0.087606	0	0
UNSUITS	7	1800	1	0	0	0	0	0.06936	0.073005	0	0
UNSTATE	7	1800	1	0	0	0	0	0.086291	0.01991	0	0
UNSURE	6	1400	1	0	0	0	0	0.0296	0.059012	0	0
UNSURED	7	1800	1	0	0	0	0	0.04624	0.062576	0	0
UNSUREST	8	2200	1	0	0	0	0	0.05202	0.073005	0	0
UNTACK	6	1400	1	0	0	0	0	0.078933	0.11802	0	0
UNTACKS	7	1800	1	0	0	0	0	0.06936	0.087606	0	0
UNTAKEN	7	1800	2	0	0	0	0	0.06936	0.073005	0	0
UNSTEEL	7	1800	1	0	0	0	0	0.021903	0.033695	0	0
UNSTARRED	9	2600	1	0	0	0	0	0.06936	0.087606	0	0
UNSOLACED	9	2600	1	0	0	0	0	0.06936	0.073005	0	0
UNSPELL	7	1800	1	0	0	0	0	0.04624	0.062576	0	0
UNSOLD	6	1400	2	0	0	0	0	0.0444	0.063551	0	0
UNSOLDER	8	2200	1	0	0	0	0	0.06936	0.087606	0	0
UNSOLID	7	1800	1	0	0	0	0	0.032012	0.036502	0	0
UNSPAR	6	1400	4	0	0	0	0	0.030887	0.068847	0	0
UNSPARS	7	1800	1	0	0	0	0	0.083232	0.062576	0	0
UNSPED	6	1400	1	0	0	0	0	0.028416	0.059012	0	0
UNSPELLS	8	2200	1	0	0	0	0	0.06936	0.087606	0	0
UNSTAID	7	1800	1	0	0	0	0	0.02601	0.029202	0	0
UNSPLIT	7	1800	1	0	0	0	0	0.06936	0.087606	0	0
UNSPUN	6	1400	1	0	0	0	0	0.14208	0.13769	0	0
UNSTABLE	8	2200	1	0	0	0	0	0.05202	0.039821	0	0
UNSTABLER	9	2600	1	0	0	0	0	0.05202	0.054754	0	0
UNSTACK	7	1800	1	0	0	0	0	0.06936	0.062576	0	0
UNSTACKS	8	2200	1	0	0	0	0	0.083232	0.087606	0	0
UNSAW	5	800	3	0	0	0	0	0.13918	0.043465	0	0
UNSATED	7	1800	1	0	0	0	0	0.016646	0.023054	0	0
UNSALTED	8	2200	1	0	0	0	0	0.041616	0.054754	0	0
UNNEATH	7	1800	2	0	0	0	0	0.037833	0.036502	0	0
UNMOORED	8	2200	1	0	0	0	0	0.06936	0.087606	0	0
UNMOORS	7	1800	1	0	0	0	0	0.06936	0.062576	0	0
UNMORTISE	9	2600	1	0	0	0	0	0.083232	0.073005	0	0
UNMOULD	7	1800	1	0	0	0	0	0.083232	0.087606	0	0
UNMOULDED	9	2600	1	0	0	0	0	0.083232	0.087606	0	0
UNNAMED	7	1800	2	0	0	0	0	0.05202	0.054754	0	0
UNNEST	6	1400	2	0	0	0	0	0.016914	0.029506	0	0
